time_s,bag_time_s,mission_label,mission_state,frequency_hz,cmd.kind,cmd.label,cmd.velocity,cmd.roll_effort,cmd.pitch_effort,cmd.pitch_phase,cmd.cycles,cmd.max_retries,s1_position_rad,s1_velocity_rps,s1_current_a,s1_voltage_v,s1_mode,s2_position_rad,s2_velocity_rps,s2_current_a,s2_voltage_v,s2_mode
2.8959,1783622752.221163,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.5707963705062866,-5.779378414154053,0.016140000894665718,12.0,4.0,-0.5798447132110596,-0.9352521300315857,-0.01882999949157238,11.899999618530273,4.0
2.9119,1783622752.237155,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.5017671585083008,-5.803359508514404,0.016140000894665718,12.0,4.0,-0.5859806537628174,-0.8393288254737854,-0.024210000410676003,11.899999618530273,4.0
2.9279,1783622752.253109,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.4112622737884521,-5.803359508514404,0.016140000894665718,12.0,4.0,-0.5905826091766357,-0.6714630722999573,-0.013450000435113907,11.899999618530273,4.0
2.944,1783622752.269215,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.320757508277893,-5.803359508514404,0.016140000894665718,12.0,4.0,-0.5936505794525146,-0.455635666847229,-0.005379999987781048,11.899999618530273,4.0
2.9599,1783622752.285105,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.2624661922454834,-5.803359508514404,0.016140000894665718,12.0,4.0,-0.5951845645904541,-0.33573153614997864,0.0,11.899999618530273,4.0
2.9759,1783622752.301149,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.1704273223876953,-5.803359508514404,0.016140000894665718,12.0,4.0,-0.5936505794525146,-0.1918465942144394,0.0,11.899999618530273,4.0
2.9919,1783622752.317129,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.0814564228057861,-5.803359508514404,0.016140000894665718,12.0,4.0,-0.5951845645904541,-0.0959232971072197,0.0,11.899999618530273,4.0
3.0078,1783622752.333076,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.9909515976905823,-5.803359508514404,0.016140000894665718,12.0,4.0,-0.5951845645904541,-0.04796164855360985,0.0,11.899999618530273,4.0
3.0239,1783622752.349087,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.8989127278327942,-5.803359508514404,0.016140000894665718,12.0,4.0,-0.5951845645904541,-0.0,0.0,11.899999618530273,4.0
3.0399,1783622752.365126,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.7715923190116882,-5.779378414154053,0.013450000435113907,12.0,4.0,-0.5936505794525146,-0.0,0.0,11.899999618530273,4.0
3.0558,1783622752.381038,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.7163690328598022,-5.779378414154053,0.013450000435113907,12.0,4.0,-0.5951845645904541,-0.0,0.0,11.899999618530273,4.0
3.0719,1783622752.39715,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.5875146389007568,-5.731416702270508,0.016140000894665718,12.0,4.0,-0.5951845645904541,-0.0,0.0,11.899999618530273,4.0
3.088,1783622752.413219,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.49547579884529114,-5.7074360847473145,0.016140000894665718,12.0,4.0,-0.5951845645904541,-0.0,0.0,11.899999618530273,4.0
3.1038,1783622752.429057,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.44332045316696167,-5.683455467224121,0.016140000894665718,12.0,4.0,-0.5951845645904541,-0.0,0.0,11.899999618530273,4.0
3.1198,1783622752.445068,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.3129320740699768,-5.6594743728637695,0.016140000894665718,12.0,4.0,-0.5951845645904541,-0.0,0.0,11.899999618530273,4.0
3.1361,1783622752.461299,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.2208932340145111,-5.635493755340576,0.016140000894665718,12.0,4.0,-0.5951845645904541,-0.0,0.0,11.899999618530273,4.0
3.1519,1783622752.477146,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.13038836419582367,-5.611512660980225,0.016140000894665718,12.0,4.0,-0.5936505794525146,-0.0,-0.20712999999523163,11.899999618530273,4.0
3.1678,1783622752.493005,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.03988350182771683,-5.587532043457031,0.016140000894665718,12.0,4.0,-0.5767768025398254,0.14388494193553925,-0.09414999932050705,11.899999618530273,4.0
3.1838,1783622752.509035,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.05062136426568031,-5.56355094909668,0.016140000894665718,12.0,4.0,-0.5553010702133179,0.5995206236839294,0.002689999993890524,11.899999618530273,4.0
3.1998,1783622752.525046,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.1426602154970169,-5.539570331573486,0.016140000894665718,12.0,4.0,-0.5353593230247498,1.0071946382522583,-0.10760000348091125,11.899999618530273,4.0
3.2158,1783622752.541035,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.23316508531570435,-5.539570331573486,0.016140000894665718,12.0,4.0,-0.5154175162315369,1.1270986795425415,0.0,11.899999618530273,4.0
3.2318,1783622752.557045,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.32520392537117004,-5.56355094909668,0.016140000894665718,12.0,4.0,-0.5000777244567871,1.1270986795425415,-0.13449999690055847,11.899999618530273,4.0
3.2478,1783622752.572999,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.41724276542663574,-5.587532043457031,0.016140000894665718,12.0,4.0,-0.475534051656723,1.1270986795425415,-0.1049100011587143,11.899999618530273,4.0
3.2638,1783622752.589004,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.5092816352844238,-5.587532043457031,0.016140000894665718,12.0,4.0,-0.45099034905433655,1.2709836959838867,0.0,11.899999618530273,4.0
3.2797,1783622752.604983,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.598252534866333,-5.611512660980225,0.013450000435113907,12.0,4.0,-0.4325825870037079,1.39088773727417,-0.13718999922275543,11.899999618530273,4.0
3.2958,1783622752.621061,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.6902913451194763,-5.635493755340576,0.013450000435113907,12.0,4.0,-0.40650489926338196,1.39088773727417,0.0,11.899999618530273,4.0
3.3118,1783622752.63707,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.780796229839325,-5.6594743728637695,0.013450000435113907,12.0,4.0,-0.38656315207481384,1.4148685932159424,-0.153329998254776,11.899999618530273,4.0
3.328,1783622752.65326,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.8973787426948547,-5.7074360847473145,0.016140000894665718,12.0,4.0,-0.3497476279735565,1.4628303050994873,-0.04303999990224838,11.899999618530273,4.0
3.3438,1783622752.669046,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.9648739099502563,-5.731416702270508,0.016140000894665718,12.0,4.0,-0.32827189564704895,1.606715202331543,0.010759999975562096,11.899999618530273,4.0
3.3597,1783622752.684952,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.0799224376678467,-5.755397796630859,0.013450000435113907,12.0,4.0,-0.2960582971572876,1.7026385068893433,-0.07531999796628952,11.899999618530273,4.0
3.3758,1783622752.700993,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.1458836793899536,-5.755397796630859,0.013450000435113907,12.0,4.0,-0.2730485796928406,1.7026385068893433,0.010759999975562096,11.899999618530273,4.0
3.4079,1783622752.733103,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.2793400287628174,-5.803359508514404,0.010759999975562096,12.0,4.0,-0.23316508531570435,1.7026385068893433,-0.032280001789331436,11.899999618530273,4.0
3.424,1783622752.74919,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.4204661846160889,-5.851321220397949,0.013450000435113907,12.0,4.0,-0.19481556117534637,1.7266193628311157,0.02151999995112419,11.899999618530273,4.0
3.4401,1783622752.765314,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.5140390396118164,-5.851321220397949,0.008070000447332859,12.0,4.0,-0.17794176936149597,1.5107918977737427,-0.3281799852848053,11.800000190734863,4.0
3.4557,1783622752.780941,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.5677284002304077,-5.851321220397949,0.013450000435113907,12.0,4.0,-0.15493206679821014,1.4148685932159424,-0.045729998499155045,11.899999618530273,4.0
3.4719,1783622752.797154,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.6935148239135742,-5.851321220397949,0.013450000435113907,12.0,4.0,-0.10431069135665894,1.822542667388916,-0.13449999690055847,11.899999618530273,4.0
3.4878,1783622752.813051,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.7855536937713623,-5.851321220397949,0.016140000894665718,12.0,4.0,-0.06596117466688156,2.1103124618530273,0.04035000130534172,11.899999618530273,4.0
3.5037,1783622752.828962,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.839242935180664,-5.851321220397949,0.016140000894665718,12.0,4.0,-0.04908738657832146,2.1582741737365723,0.04035000130534172,11.899999618530273,4.0
3.5198,1783622752.845049,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.9680973291397095,-5.851321220397949,0.016140000894665718,12.0,4.0,0.004601942375302315,2.1342933177948,0.04303999990224838,11.899999618530273,4.0
3.5358,1783622752.861071,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.0586023330688477,-5.827340126037598,0.013450000435113907,12.0,4.0,0.03834952041506767,2.2302167415618896,-0.14257000386714935,11.899999618530273,4.0
3.5518,1783622752.877043,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.149106979370117,-5.827340126037598,0.016140000894665718,12.0,4.0,0.07516505569219589,2.254197359085083,0.0349700003862381,11.899999618530273,4.0
3.5681,1783622752.893298,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.2426798343658447,-5.827340126037598,0.013450000435113907,12.0,4.0,0.10431069135665894,2.1822550296783447,-0.15063999593257904,11.899999618530273,4.0
3.5838,1783622752.909005,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.297903299331665,-5.827340126037598,0.016140000894665718,12.0,4.0,0.12425244599580765,2.1103124618530273,-0.002689999993890524,11.899999618530273,4.0
3.6,1783622752.925192,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.3884081840515137,-5.803359508514404,0.016140000894665718,12.0,4.0,0.15186409652233124,2.0143892765045166,0.04035000130534172,11.899999618530273,4.0
3.6157,1783622752.94096,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.4804468154907227,-5.755397796630859,0.01882999949157238,12.0,4.0,0.18254370987415314,1.9184659719467163,0.0,11.899999618530273,4.0
3.6318,1783622752.957016,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.6093013286590576,-5.7074360847473145,-0.09684000164270401,12.0,4.0,0.2208932340145111,1.846523404121399,-0.13718999922275543,11.899999618530273,4.0
3.6478,1783622752.973009,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.6568546295166016,-5.635493755340576,-0.20443999767303467,12.100000381469727,4.0,0.23930099606513977,1.822542667388916,-0.002689999993890524,12.0,4.0
3.6638,1783622752.989036,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.7105441093444824,-4.748203277587891,-0.8365899920463562,11.899999618530273,4.0,0.27765053510665894,1.774580955505371,-0.16946999728679657,11.800000190734863,4.0
3.6799,1783622753.005105,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.6829323768615723,-3.7410085201263428,-0.17215999960899353,11.899999618530273,4.0,0.29759228229522705,1.774580955505371,-0.008070000447332859,11.800000190734863,4.0
3.6959,1783622753.021127,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.6292431354522705,-0.9592329859733582,0.1049100011587143,12.0,4.0,0.3298058807849884,1.822542667388916,0.04303999990224838,11.899999618530273,4.0
3.7119,1783622753.037163,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.524932384490967,2.422063112258911,0.005379999987781048,12.0,4.0,0.36968937516212463,1.846523404121399,0.032280001789331436,11.899999618530273,4.0
3.7278,1783622753.053074,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.446699380874634,3.7410085201263428,-0.18291999399662018,12.0,4.0,0.39269909262657166,1.7506000995635986,-0.11567000299692154,11.899999618530273,4.0
3.7441,1783622753.069292,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.362330436706543,4.484414100646973,-0.06187000125646591,12.0,4.0,0.41724276542663574,1.6306960582733154,0.01882999949157238,11.899999618530273,4.0
3.7599,1783622753.085115,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.2764275074005127,4.916069030761719,-0.06724999845027924,12.100000381469727,4.0,0.4387184977531433,1.5347727537155151,-0.09684000164270401,11.899999618530273,4.0
3.7759,1783622753.101153,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.185922622680664,5.275781154632568,-0.06456000357866287,12.100000381469727,4.0,0.46172821521759033,1.4388494491577148,0.02151999995112419,11.899999618530273,4.0
3.7918,1783622753.117079,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.0984857082366943,5.467628002166748,-0.05649000033736229,12.100000381469727,4.0,0.47860199213027954,1.366907000541687,-0.09145999699831009,11.899999618530273,4.0
3.8079,1783622753.133107,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.004912853240967,5.635493755340576,-0.05649000033736229,12.100000381469727,4.0,0.5016117095947266,1.2949644327163696,-0.045729998499155045,11.899999618530273,4.0
3.8239,1783622753.149105,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.9128739833831787,5.755397796630859,-0.05380000174045563,12.100000381469727,4.0,0.5230874419212341,1.2949644327163696,0.02151999995112419,11.899999618530273,4.0
3.8399,1783622753.165106,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.8208352327346802,5.803359508514404,-0.05110999941825867,12.100000381469727,4.0,0.5368932485580444,1.2709836959838867,-0.06456000357866287,11.899999618530273,4.0
3.8558,1783622753.181058,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.728796362876892,5.851321220397949,-0.05380000174045563,12.100000381469727,4.0,0.552233099937439,1.1270986795425415,0.010759999975562096,11.899999618530273,4.0
3.8718,1783622753.197083,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.6413594484329224,5.851321220397949,-0.05380000174045563,12.100000381469727,4.0,0.5645049214363098,0.9832137823104858,-0.05649000033736229,11.899999618530273,4.0
3.8878,1783622753.213033,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.5462526082992554,5.875301837921143,-0.05110999941825867,12.100000381469727,4.0,0.5783107280731201,0.8872904777526855,-0.02151999995112419,11.899999618530273,4.0
3.9039,1783622753.229156,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.4526797533035278,5.875301837921143,-0.05110999941825867,12.100000381469727,4.0,0.5905826091766357,0.8393288254737854,0.008070000447332859,11.899999618530273,4.0
3.9198,1783622753.245075,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.4005244970321655,5.875301837921143,-0.05110999941825867,12.100000381469727,4.0,0.5967185497283936,0.8153480291366577,0.010759999975562096,11.899999618530273,4.0
3.9359,1783622753.261099,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.3084856271743774,5.875301837921143,-0.05110999941825867,12.100000381469727,4.0,0.6028544306755066,0.695443868637085,0.002689999993890524,11.899999618530273,4.0
3.9518,1783622753.277049,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.1811652183532715,5.875301837921143,-0.05110999941825867,12.100000381469727,4.0,0.6059224009513855,0.40767401456832886,0.0,11.899999618530273,4.0
3.9678,1783622753.293055,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.0661166906356812,5.851321220397949,-0.05110999941825867,12.100000381469727,4.0,0.607456386089325,0.1918465942144394,0.0,11.899999618530273,4.0
3.9838,1783622753.30905,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.0001554489135742,5.851321220397949,-0.048420000821352005,12.100000381469727,4.0,0.607456386089325,0.11990412324666977,-0.005379999987781048,11.899999618530273,4.0
3.9998,1783622753.325046,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.9096506237983704,5.827340126037598,-0.05110999941825867,12.100000381469727,4.0,0.607456386089325,0.07194247096776962,-0.005379999987781048,11.899999618530273,4.0
4.0158,1783622753.34103,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.8176117539405823,5.803359508514404,-0.05380000174045563,12.100000381469727,4.0,0.607456386089325,0.023980824276804924,-0.005379999987781048,11.899999618530273,4.0
4.0318,1783622753.357065,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.7225049734115601,5.779378414154053,-0.05380000174045563,12.100000381469727,4.0,0.607456386089325,-0.0,-0.005379999987781048,11.899999618530273,4.0
4.0479,1783622753.373156,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.6320000886917114,5.731416702270508,-0.05110999941825867,12.100000381469727,4.0,0.607456386089325,-0.0,-0.005379999987781048,11.899999618530273,4.0
4.0638,1783622753.38908,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.5430291891098022,5.7074360847473145,-0.05110999941825867,12.100000381469727,4.0,0.607456386089325,-0.0,-0.008070000447332859,11.899999618530273,4.0
4.0799,1783622753.405094,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.45099034905433655,5.6594743728637695,-0.05380000174045563,12.100000381469727,4.0,0.607456386089325,-0.0,-0.005379999987781048,11.899999618530273,4.0
4.0959,1783622753.421147,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.35895150899887085,5.635493755340576,-0.05380000174045563,12.100000381469727,4.0,0.607456386089325,-0.0,-0.008070000447332859,12.0,4.0
4.1119,1783622753.437168,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.2991262674331665,5.611512660980225,-0.05380000174045563,12.100000381469727,4.0,0.607456386089325,-0.0,-0.005379999987781048,12.0,4.0
4.128,1783622753.453227,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.17947575449943542,5.587532043457031,-0.05380000174045563,12.100000381469727,4.0,0.604388415813446,-0.0,0.2152000069618225,11.899999618530273,4.0
4.1441,1783622753.469296,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.08743690699338913,5.587532043457031,-0.05649000033736229,12.100000381469727,4.0,0.5844466686248779,-0.21582742035388947,-0.008070000447332859,11.899999618530273,4.0
4.1599,1783622753.485094,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.004601942375302315,5.56355094909668,-0.05380000174045563,12.100000381469727,4.0,0.5691068768501282,-0.6474822163581848,0.10221999883651733,11.899999618530273,4.0
4.1758,1783622753.501053,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.0951068103313446,5.539570331573486,-0.05649000033736229,12.100000381469727,4.0,0.5476311445236206,-0.9352521300315857,-0.002689999993890524,11.899999618530273,4.0
4.1918,1783622753.517013,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.1871456503868103,5.56355094909668,-0.05380000174045563,12.100000381469727,4.0,0.5338253378868103,-1.0551562309265137,0.1318099945783615,11.899999618530273,4.0
4.2238,1783622753.549057,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.3206019699573517,5.56355094909668,-0.05380000174045563,12.100000381469727,4.0,0.5000777244567871,-1.1270986795425415,0.016140000894665718,11.899999618530273,4.0
4.2398,1783622753.565071,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.4586602449417114,5.587532043457031,-0.05380000174045563,12.100000381469727,4.0,0.47400006651878357,-1.2709836959838867,-0.008070000447332859,11.899999618530273,4.0
4.2558,1783622753.581052,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.5154175162315369,5.587532043457031,-0.05380000174045563,12.100000381469727,4.0,0.46786412596702576,-1.1990412473678589,0.0,11.899999618530273,4.0
4.2718,1783622753.597076,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.6412039399147034,5.635493755340576,-0.05649000033736229,12.0,4.0,0.4325825870037079,-1.0551562309265137,0.0,11.899999618530273,4.0
4.2877,1783622753.6129,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.699495255947113,5.635493755340576,-0.05649000033736229,12.0,4.0,0.4157087802886963,-1.2230219841003418,-0.026900000870227814,11.899999618530273,4.0
4.3039,1783622753.629144,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.8252816796302795,5.6594743728637695,-0.05649000033736229,12.0,4.0,0.37582528591156006,-1.5827343463897705,-0.016140000894665718,11.899999618530273,4.0
4.3197,1783622753.644972,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.9142525792121887,5.683455467224121,-0.05110999941825867,12.0,4.0,0.35281556844711304,-1.6546767950057983,0.16946999728679657,11.899999618530273,4.0
4.336,1783622753.661257,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.9694758653640747,5.7074360847473145,-0.05380000174045563,12.0,4.0,0.3328738212585449,-1.6546767950057983,0.008070000447332859,11.899999618530273,4.0
