time_s,bag_time_s,mission_label,mission_state,frequency_hz,cmd.kind,cmd.label,cmd.max_retries,s1_position_rad,s1_velocity_rps,s1_current_a,s1_voltage_v,s1_mode,s2_position_rad,s2_velocity_rps,s2_current_a,s2_voltage_v,s2_mode
6.6555,1783622745.885258,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
6.6715,1783622745.901234,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
6.6875,1783622745.917242,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
6.7035,1783622745.933239,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
6.7195,1783622745.949241,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
6.7356,1783622745.965279,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
6.7515,1783622745.981224,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
6.7675,1783622745.99723,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
6.7835,1783622746.013233,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.008070000447332859,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
6.7995,1783622746.029234,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.008070000447332859,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
6.8155,1783622746.045269,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.008070000447332859,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
6.8315,1783622746.061236,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
6.8477,1783622746.077402,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
6.8635,1783622746.093244,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
6.8795,1783622746.109243,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.008070000447332859,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
6.8955,1783622746.125226,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
6.9116,1783622746.141319,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.002689999993890524,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
6.9275,1783622746.157218,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
6.9595,1783622746.189229,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
6.9755,1783622746.205221,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
6.9915,1783622746.221246,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.0075,1783622746.237218,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.008070000447332859,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.0235,1783622746.253212,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.0395,1783622746.269243,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.0555,1783622746.285259,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.0715,1783622746.301233,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.0875,1783622746.317231,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.1035,1783622746.333212,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.008070000447332859,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.1195,1783622746.349216,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.008070000447332859,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.1355,1783622746.365225,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.1515,1783622746.381217,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.1675,1783622746.397231,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.1836,1783622746.413327,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.008070000447332859,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.1995,1783622746.429245,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.008070000447332859,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.2155,1783622746.445214,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.2315,1783622746.461218,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.2475,1783622746.47723,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.008070000447332859,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.2635,1783622746.493226,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.2795,1783622746.509199,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.008070000447332859,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.2955,1783622746.52521,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.008070000447332859,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.3115,1783622746.54125,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
7.3275,1783622746.557219,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
7.3435,1783622746.573207,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.3595,1783622746.589191,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
7.3755,1783622746.6052,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.002689999993890524,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
7.3915,1783622746.621187,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.002689999993890524,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.4075,1783622746.63721,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.4235,1783622746.653204,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.4395,1783622746.669198,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.4555,1783622746.685274,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.008070000447332859,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.4715,1783622746.7012,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.008070000447332859,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.4875,1783622746.717205,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.5035,1783622746.73319,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.5196,1783622746.7493,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.5355,1783622746.765248,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
7.5515,1783622746.781221,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.002689999993890524,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.5675,1783622746.797192,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.008070000447332859,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.5835,1783622746.813222,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.5995,1783622746.82919,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.6155,1783622746.845189,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.6315,1783622746.861216,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.6475,1783622746.877234,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.6644,1783622746.894103,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.6795,1783622746.909193,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.008070000447332859,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.6955,1783622746.925211,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.7115,1783622746.941217,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.7275,1783622746.957203,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.002689999993890524,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
7.7435,1783622746.973191,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.002689999993890524,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.7755,1783622747.005178,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.7914,1783622747.021177,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.8075,1783622747.037252,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.8235,1783622747.053274,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.8395,1783622747.069189,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.8554,1783622747.085165,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.8716,1783622747.1013,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.8875,1783622747.117228,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.9035,1783622747.133254,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.9194,1783622747.149174,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.008070000447332859,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.9355,1783622747.165228,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.9515,1783622747.181185,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
7.9674,1783622747.197155,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.002689999993890524,12.100000381469727,4.0,0.0015339808305725455,-0.0,-0.002689999993890524,12.0,4.0
7.9835,1783622747.213191,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
7.9994,1783622747.229147,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
8.0155,1783622747.245183,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.0314,1783622747.261143,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.0474,1783622747.277155,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.0634,1783622747.293161,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.0796,1783622747.309314,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.0956,1783622747.3253,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.1115,1783622747.341258,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
8.1275,1783622747.357246,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.008070000447332859,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
8.1435,1783622747.373211,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.1594,1783622747.389176,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.008070000447332859,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
8.1755,1783622747.40521,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
8.1914,1783622747.421165,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.008070000447332859,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.2074,1783622747.437148,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.2234,1783622747.453135,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.2394,1783622747.469159,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
8.2556,1783622747.485286,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.2716,1783622747.501318,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
8.2876,1783622747.517279,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.3036,1783622747.533283,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.002689999993890524,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.3195,1783622747.549263,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.3355,1783622747.565238,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.3515,1783622747.581229,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.3675,1783622747.597274,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
8.3835,1783622747.613219,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.3995,1783622747.629189,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.4156,1783622747.645297,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
8.4315,1783622747.661244,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.4475,1783622747.677245,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.008070000447332859,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
8.4634,1783622747.693172,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
8.4794,1783622747.709154,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
8.4955,1783622747.725182,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.5115,1783622747.741266,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.008070000447332859,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
8.5275,1783622747.757185,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.008070000447332859,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
8.5434,1783622747.773159,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.5594,1783622747.789161,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.002689999993890524,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.5914,1783622747.821152,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.6075,1783622747.837239,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
8.6234,1783622747.853164,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
8.6394,1783622747.869153,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
8.6554,1783622747.885148,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
8.6714,1783622747.901154,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.002689999993890524,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
8.6875,1783622747.91718,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.002689999993890524,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.7035,1783622747.933221,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.7194,1783622747.949157,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
8.7354,1783622747.965163,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.7514,1783622747.981137,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
8.7674,1783622747.997128,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.002689999993890524,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.7834,1783622748.013173,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.7994,1783622748.029151,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.8154,1783622748.045138,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.002689999993890524,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
8.8314,1783622748.061138,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.002689999993890524,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
